model,tensor_name,layer_type,layer_index,shape,n_params,var_total,rho2_pct,var_row_pct,var_col_pct,row_dominance,svd_r1_pct,compression_gain_bpp,svd_to_cw_ratio,rho2_hadamard_pct,hadamard_ratio,rho2_actweight_pct,actweight_change_pct,time_sec
qwen3-4b,model.layers.19.self_attn.q_proj.weight,attn_q,19,4096x2560,10485760,0.0005243539926595986,0.07218871682473926,0.03859946897136102,0.033500882946378645,53.5357566845162,1.4375152187629636,0.0005209195640605108,19.91329506871527,,,,,0.56
qwen3-4b,model.layers.19.self_attn.v_proj.weight,attn_v,19,1024x2560,2621440,0.0005753426812589169,0.13368659346244538,0.03865219367790849,0.09506767042814918,28.905349206197332,0.4050647683326969,0.0009649901021216489,3.029958037239432,,,,,0.24
qwen3-4b,model.layers.20.mlp.down_proj.weight,mlp_down,20,2560x4096,10485760,0.0005119518609717488,0.06304527913084668,0.02301006319363664,0.040052557863585365,36.48764166138556,0.4090312364218418,0.000454918975309299,6.487896351016579,,,,,0.39
qwen3-4b,model.layers.20.mlp.gate_proj.weight,mlp_gate,20,4096x2560,10485760,0.0005372835439629853,0.45837363919309926,0.03843248307238528,0.4197805894391407,8.387469799089711,0.6885684265357406,0.003314068103871966,1.502199008974133,,,,,0.41
qwen3-4b,model.layers.20.mlp.up_proj.weight,mlp_up,20,4096x2560,10485760,0.0005438771331682801,0.06292984670589474,0.03826836802275358,0.02465230486282631,60.820023479952155,0.22024323286908842,0.00045408578156578243,3.49982153775782,,,,,0.61
qwen3-4b,model.layers.20.self_attn.k_proj.weight,attn_k,20,1024x2560,2621440,0.0004362199397291988,0.1459128100572138,0.040039047970537624,0.10592468687499595,27.430819040708315,1.1582351515980416,0.0010533070793530672,7.937857897081734,,,,,0.22
qwen3-4b,model.layers.20.self_attn.o_proj.weight,attn_o,20,2560x4096,10485760,0.00046369657502509654,0.054599113898867735,0.015130830472414926,0.03941084350586251,27.74177865982102,0.49113871661194963,0.00039395691257531907,8.995360575295614,,,,,0.66
qwen3-4b,model.layers.20.self_attn.q_proj.weight,attn_q,20,4096x2560,10485760,0.0005619654548354447,0.0722461552357001,0.03556530268552813,0.0366652019476191,49.238618594957025,1.5728132241747739,0.0005213341940489375,21.77019966036304,,,,,0.96
qwen3-4b,model.layers.20.self_attn.v_proj.weight,attn_v,20,1024x2560,2621440,0.0005745079834014177,0.13744719843177267,0.04046910226796996,0.09694188310513951,29.451140429627927,0.4586548721825512,0.0009921539580209598,3.3369532257889025,,,,,0.62
qwen3-4b,model.layers.21.mlp.down_proj.weight,mlp_down,21,2560x4096,10485760,0.0005205883062444627,0.06471638669673929,0.026239453122947214,0.03832068982386532,40.6434247590877,0.3579616450462675,0.0004669811737329441,5.531236574187527,,,,,0.51
