model,tensor_name,layer_type,layer_index,shape,n_params,var_total,rho2_pct,var_row_pct,var_col_pct,row_dominance,svd_r1_pct,compression_gain_bpp,svd_to_cw_ratio,rho2_hadamard_pct,hadamard_ratio,rho2_actweight_pct,actweight_change_pct,time_sec
qwen3-0.6b,model.layers.14.mlp.up_proj.weight,mlp_up,14,3072x1024,3145728,0.00060653145192191,0.1319657113715733,0.0997746423485463,0.03213721115361337,75.63735911489772,0.42859202266257723,0.0009525600514710975,3.2477529064788575,,,,,0.24
qwen3-0.6b,model.layers.14.self_attn.k_proj.weight,attn_k,14,1024x1024,1048576,0.0005846184794791043,0.20345154743749427,0.10342529543673233,0.10004015612658582,50.83187078792418,4.313310171396967,0.0014690876407754936,21.20067517659029,,,,,0.06
qwen3-0.6b,model.layers.14.self_attn.o_proj.weight,attn_o,14,1024x2048,2097152,0.0004807442892342806,0.13954264398984284,0.03545011132347389,0.10408076183003792,25.406643363058222,0.9021437757538275,0.001007290365752915,6.465004173344269,,,,,0.21
qwen3-0.6b,model.layers.14.self_attn.q_proj.weight,attn_q,14,2048x1024,2097152,0.0008156867115758359,0.16550597924513966,0.10462810402207433,0.06089002877676074,63.21247240580925,1.874532796184658,0.00119486233475146,11.326072959625153,,,,,0.12
qwen3-0.6b,model.layers.14.self_attn.v_proj.weight,attn_v,14,1024x1024,1048576,0.0006169328698888421,0.20289039559664435,0.10620870629032403,0.09671460126515427,52.33933330269962,1.8087101603407651,0.0014650315450764552,8.914715529149866,,,,,0.07
qwen3-0.6b,model.layers.15.mlp.down_proj.weight,mlp_down,15,1024x3072,3145728,0.000555866863578558,0.13199339875933358,0.03567932499346185,0.09628151646723673,27.037812580247977,0.9654291813501303,0.0009527600376970575,7.3142232143777,,,,,0.16
qwen3-0.6b,model.layers.15.mlp.gate_proj.weight,mlp_gate,15,3072x1024,3145728,0.0007505745161324739,0.3842797685759791,0.09475307033588884,0.28949544314354686,24.659319948406218,1.0175476607928835,0.002777332369737643,2.6479345102231053,,,,,0.16
qwen3-0.6b,model.layers.15.mlp.up_proj.weight,mlp_up,15,3072x1024,3145728,0.0006314238416962326,0.13259857156012744,0.09921009449837613,0.033327125577387776,74.85451591761425,0.43882457876178727,0.0009571312195882178,3.3094216144161117,,,,,0.27
qwen3-0.6b,model.layers.15.self_attn.k_proj.weight,attn_k,15,1024x1024,1048576,0.0005209265509620309,0.2016436764270435,0.10293215033465744,0.09871074042957946,51.04675396416869,1.6003295718993615,0.0014560201401579971,7.936423300030315,,,,,0.14
qwen3-0.6b,model.layers.15.self_attn.o_proj.weight,attn_o,15,1024x2048,2097152,0.000531981757376343,0.13700058548848926,0.033624032574751814,0.10336413401728586,24.545209569003884,0.7393636044457752,0.0009889278997058635,5.396791567054261,,,,,0.24
qwen3-0.6b,model.layers.15.self_attn.q_proj.weight,attn_q,15,2048x1024,2097152,0.000848029216285795,0.15624923853893025,0.09929351196426515,0.056984757278126456,63.536352460020126,1.7410115377729962,0.0011279814688074648,11.142528143196134,,,,,0.13
qwen3-0.6b,model.layers.15.self_attn.v_proj.weight,attn_v,15,1024x1024,1048576,0.0006684725522063673,0.19878492940474946,0.09803212925422085,0.10074539362087066,49.317512280210174,0.6691437988301407,0.0014353572693727044,3.3661696630315743,,,,,0.13
qwen3-0.6b,model.layers.16.mlp.down_proj.weight,mlp_down,16,1024x3072,3145728,0.0005682837218046188,0.13162908274472196,0.034360652902265844,0.09723248782845814,26.1112795936509,0.9616679091078661,0.0009501285846079826,7.305892353385916,,,,,0.15
qwen3-0.6b,model.layers.16.mlp.gate_proj.weight,mlp_gate,16,3072x1024,3145728,0.0007367110229097307,0.4396441729725309,0.10409695202528342,0.3355384634726912,23.678017820146017,1.284199417075338,0.0031783541957646627,2.920997242821583,,,,,0.18
qwen3-0.6b,model.layers.16.mlp.up_proj.weight,mlp_up,16,3072x1024,3145728,0.0006738733500242233,0.1282536769278808,0.09550346182840007,0.03280982122702978,74.42991057063335,0.4865161046091915,0.0009257484986208824,3.793389135211832,,,,,0.28
qwen3-0.6b,model.layers.16.self_attn.k_proj.weight,attn_k,16,1024x1024,1048576,0.000565563328564167,0.19176015900695953,0.08882944045969023,0.10296145377462974,46.31577573811357,1.412587997561554,0.0013845851181990291,7.366431092238963,,,,,0.09
qwen3-0.6b,model.layers.16.self_attn.o_proj.weight,attn_o,16,1024x2048,2097152,0.000523494032677263,0.13659775846247557,0.04251769520727278,0.09408149114341163,31.125877351947896,0.7228778276321512,0.000986018136409889,5.292018227595816,,,,,0.19
qwen3-0.6b,model.layers.16.self_attn.q_proj.weight,attn_q,16,2048x1024,2097152,0.000995975686237216,0.14456424190385508,0.08930254612098126,0.05522762885012752,61.788167169127576,2.4378577564325377,0.0010435650672623868,16.863490752117503,,,,,0.17
qwen3-0.6b,model.layers.16.self_attn.v_proj.weight,attn_v,16,1024x1024,1048576,0.0006599451298825443,0.19284213801813443,0.09763031518717391,0.09517922989448278,50.63562343131225,0.6498024221293197,0.0013924049846610245,3.3696080576964658,,,,,0.14
qwen3-0.6b,model.layers.17.mlp.down_proj.weight,mlp_down,17,1024x3072,3145728,0.0005762953660450876,0.1310112165034294,0.03361026583378776,0.09739943167660521,25.654792334072418,0.6847046268997237,0.0009456657612105535,5.22630538952213,,,,,0.22
qwen3-0.6b,model.layers.17.mlp.gate_proj.weight,mlp_gate,17,3072x1024,3145728,0.0007423415663652122,0.5657031876613261,0.09875897201876122,0.46693655832934944,17.457972835314457,1.1131752057840338,0.00409227191800455,1.9677725529283512,,,,,0.14
qwen3-0.6b,model.layers.17.mlp.up_proj.weight,mlp_up,17,3072x1024,3145728,0.0007209419272840023,0.1339933639536217,0.10000989902619861,0.03391614617512568,74.67546650530804,0.5428865338365507,0.0009672059491423368,4.051592689504061,,,,,0.22
qwen3-0.6b,model.layers.17.self_attn.k_proj.weight,attn_k,17,1024x1024,1048576,0.0005404776893556118,0.1911508641152082,0.09865286511979748,0.0925060657302816,51.60777196288482,1.3670250204912193,0.0013801815537382864,7.151550304618565,,,,,0.08
qwen3-0.6b,model.layers.17.self_attn.o_proj.weight,attn_o,17,1024x2048,2097152,0.0005271213012747467,0.12910955595124562,0.02868063517554212,0.10043448788424642,22.213226844280012,0.6049417264013646,0.0009319303155959244,4.68549149553115,,,,,0.19
qwen3-0.6b,model.layers.17.self_attn.q_proj.weight,attn_q,17,2048x1024,2097152,0.0008834284963086247,0.16245435748102333,0.09903121281631194,0.06340935572229925,60.9645815126366,2.3847768517361145,0.0011728133809094246,14.679673039947149,,,,,0.13
qwen3-0.6b,model.layers.17.self_attn.v_proj.weight,attn_v,17,1024x1024,1048576,0.0007076503825373948,0.18613445160418074,0.09737242264519437,0.08878343609943161,52.306934254899105,0.5483040363066127,0.0013439273956597788,2.945741809649479,,,,,0.13
qwen3-0.6b,model.layers.18.mlp.down_proj.weight,mlp_down,18,1024x3072,3145728,0.0006268605939112604,0.1364052146719974,0.03429860417142746,0.1020207097896184,25.160487662979662,0.9036645054121717,0.00098462732807761,6.6248530716742815,,,,,0.18
qwen3-0.6b,model.layers.18.mlp.gate_proj.weight,mlp_gate,18,3072x1024,3145728,0.0007417456363327801,0.6143877314557789,0.0982037892630345,0.5161854518953914,15.98396955615174,1.2693971879529253,0.004445541123431234,2.0661174091890073,,,,,0.17
qwen3-0.6b,model.layers.18.mlp.up_proj.weight,mlp_up,18,3072x1024,3145728,0.0007355855195783079,0.12838222960145362,0.09455550255670472,0.03382585768497696,73.65204915939604,0.6997151878134766,0.0009266770015801465,5.450249539875213,,,,,0.2
qwen3-0.6b,model.layers.18.self_attn.k_proj.weight,attn_k,18,1024x1024,1048576,0.0005163634195923805,0.1887824854222564,0.09779745491616217,0.09097014713144072,51.80838971059233,1.056101209864102,0.0013630647966268435,5.594275377304645,,,,,0.12
qwen3-0.6b,model.layers.18.self_attn.o_proj.weight,attn_o,18,1024x2048,2097152,0.000486658769659698,0.14871900003038396,0.04810663014530184,0.10067867919850099,32.332916708961065,0.652699229324627,0.0010735793253875904,4.388808620225241,,,,,0.2
qwen3-0.6b,model.layers.18.self_attn.q_proj.weight,attn_q,18,2048x1024,2097152,0.0009179357439279556,0.15196560358594624,0.09515752200449575,0.056835533053676036,62.60649341384475,2.0112894835455974,0.0010970338817562742,13.235162668952814,,,,,0.15
qwen3-0.6b,model.layers.18.self_attn.v_proj.weight,attn_v,18,1024x1024,1048576,0.0006456824485212564,0.1852292580552639,0.08482909627152534,0.10038354055219902,45.80092251062827,0.702556977406299,0.0013373856576189154,3.792904991265949,,,,,0.1
qwen3-0.6b,model.layers.19.mlp.down_proj.weight,mlp_down,19,1024x3072,3145728,0.0007017045863904059,0.13327036738440823,0.034261707310751885,0.09903149207150809,25.704017511422855,0.7742918235230101,0.0009619836526652584,5.809932385716506,,,,,0.15
